GeneID_NCBI	Symbol_HGNC	Aliases	mean_cov_BGI	median_cov_BGI	perc_cov_BGI_10x	perc_cov_BGI_20x	mean_cov_TWIST	median_cov_TWIST	perc_cov_TWIST_10x	perc_cov_TWIST_20x	GenePanels_Symbol	GenePanel	GenePanelCount
127833	SYT2	CMS7|MYSPC|SytII	95,4	98,5	99,9	99	146,5	151,8	100	100	SYT2	"HMSN (AD);OMIM (AD;AR);SPIER (AR)"	3
23334	SZT2	C1orf84|DEE18|EIEE18|KIAA0467|KICS1|SZT2A|SZT2B	149,2	153,3	99,6	99,5	146,5	150,3	100	99,9	SZT2	"EPI (AR);MR (AR);OMIM (AR);OXPHOS (AR);PCS (AR)"	5
23118	TAB2	CHTD2|MAP3K7IP2|TAB-2	220,8	212,6	100	99,7	154	160,2	100	100	TAB2	"CHD (AD);HART (AD);LENGTE (AD);OMIM (AD)"	4
6866	TAC3	HH10|LncZBTB39|NK3|NKB|NKNB|PRO1155|ZNEUROK1	77,9	79,3	100	99,6	111,4	113,3	100	100	TAC3	"DSD (AR);HH (AR);OMIM (AR);PCS (AR)"	4
51204	TACO1	CCDC44|MC4DN8	92,6	96,1	98,4	93	133,3	138,4	100	100	TACO1	"OMIM (AR;UK,AR,AD,XL);OXPHOS (AR);PCS (AR)"	3
6870	TACR3	HH11|NK-3R|NK3|NK3R|NKR|TAC3R|TAC3RL	155,6	150,3	100	100	160,9	164,6	100	100	TACR3	"DSD (AR);HH (AR);OMIM (AR);PCS (AR)"	4
4070	TACSTD2	EGP-1|EGP1|GA733-1|GA7331|GP50|M1S1|TROP2	214,3	214,8	99	96,4	170,8	175,8	100	100	TACSTD2	"BLIND (AR);OMIM (AR);PCS (AR)"	3
6872	TAF1	BA2R|CCG1|CCGS|DYT3|DYT3/TAF1|KAT4|MRXS33|N-TAF1|NSCL2|OF|P250|TAF(II)250|TAF2A|TAFII-250|TAFII250|XDP	108,6	108,9	99,8	97,7	126,3	130,4	100	100	TAF1	"BEWEGING (XL);MR (XL);OMIM (XL;XLR);PARK (XL)"	4
6884	TAF13	MRT60|TAF(II)18|TAF2K|TAFII-18|TAFII18	103,2	105,8	100	100	128,2	131,7	100	100	TAF13	"MR (AR);OMIM (AR);PCS (AR)"	3
9013	TAF1C	MGC:39976|SL1|TAFI110|TAFI95	152,8	154	100	100	159,3	160,9	100	100	TAF1C	"OMIM (AR);PCS (AR)"	2
6873	TAF2	CIF150|MRT40|TAF2B|TAFII150	132,6	137,6	99,9	98,6	127,7	131,6	100	100	TAF2	"MR (AR);OMIM (AR);PCS (AR)"	3
6875	TAF4B	SPGF13|TAF2C2|TAFII105	142,8	142,6	97,4	93,1	129,6	131,7	100	100	TAF4B	OMIM (AR)	1
6878	TAF6	ALYUS|MGC:8964|TAF(II)70|TAF(II)80|TAF2E|TAFII-70|TAFII-80|TAFII70|TAFII80|TAFII85	136,4	141,1	99,8	98,9	131,2	133,9	100	100	TAF6	"MR (AR);OMIM (AR);PCS (AR)"	3
6901	TAFAZZIN	BTHS|CMD3A|EFE|EFE2|G4.5|LVNCX|TAZ|Taz1	98,6	101,2	99,1	95,5	133,2	134,5	100	100	TAZ	"BMF (XLR);HART (XLR);IMMUUN (XL);METAB (XL);OMIM (XL;XLR);OXPHOS (XL)"	6
6886	TAL1	SCL|TCL5|bHLHa17|tal-1	60,2	54,1	87,1	73,1	119,9	120,4	100	100	TAL1	OMIM (UK,AR,AD,XL)	1
6887	TAL2		139,2	146	100	100	152	155	100	100	TAL2	OMIM (UK,AR,AD,XL)	1
6888	TALDO1	TAL|TAL-H|TALDOR|TALH	139,8	151,8	100	97,9	127,2	131,7	100	100	TALDO1	"DERM (AR);HEMOS (AR);LEVER (AR);METAB (AR);OMIM (AR);PCS (AR)"	6
26115	TANC2	IDDALDS|ROLSA|rols	164,8	165,4	100	99,5	142,2	144,5	100	100	TANC2	"MR (AD);OMIM (AD)"	2
128989	TANGO2	C22orf25|MECRCN	130,1	133,1	100	99,3	151,5	155,9	100	100	TANGO2	"BEWEGING (AR);EPI (AR);METAB (AR);MR (AR);OMIM (AR);OXPHOS (AR);PCS (AR);SPIER (AR)"	8
57551	TAOK1	KFC-B|MAP3K16|MARKK|PSK-2|PSK2|TAO1|hKFC-B|hTAOK1	146,8	152,4	99,5	97,9	125,3	129,1	100	100	TAOK1	"MR (AD);OMIM (AD);OXPHOS (AD)"	3
6890	TAP1	ABC17|ABCB2|APT1|D6S114E|PSF-1|PSF1|RING4|TAP1*0102N|TAP1N	105,4	108,6	100	99,2	233,3	237,9	100	100	TAP1	"DERM (AR);IMMUUN (AR);OMIM (AR);PCS (AR);SCID (AR)"	5
6891	TAP2	ABC18|ABCB3|APT2|D6S217E|PSF-2|PSF2|RING11	120,2	108,9	99,9	99,3	227,3	232,5	100	100	TAP2	"DERM (AR);IMMUUN (AR);OMIM (AR);PCS (AR);SCID (AR)"	5
6892	TAPBP	NGS17|TAPA|TPN|TPSN	120,1	121,8	96,5	95,5	232	240,3	96,6	96,6	TAPBP	"DERM (AR);IMMUUN (AR);OMIM (AR);PCS (AR);SCID (AR)"	5
202018	TAPT1	CMVFR|OCLSBG	106,7	111,4	91,7	86,9	107,4	110,1	98,5	94,8	TAPT1	"LENGTE (AR);OMIM (AR);PCS (AR);SCHISIS (AR)"	4
23435	TARDBP	ALS10|TDP-43	146,7	150	100	100	147,3	150,9	100	100	TARDBP	"ALS (AD);OMIM (AD)"	2
6897	TARS1	TARS|TTD7|ThrRS	125,5	129,2	99,9	98,1	125,9	128,9	100	100	TARS1	OMIM (AR)	1
80222	TARS2	COXPD21|TARSL1|thrRS	103,6	107,1	100	99,3	127,6	130,7	100	100	TARS2	"OMIM (AR);OXPHOS (AR);PCS (AR)"	3
55617	TASP1	C20orf13|SULEHS|dJ585I14.2	143,9	147,7	99,7	98,8	131,6	134,5	100	100	TASP1	"MR (AR);OMIM (AR)"	2
6898	TAT		135	136,4	100	100	145,5	149,6	100	100	TAT	"DERM (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	5
30851	TAX1BP3	TIP-1|TIP1	100,5	101,4	99,8	99,1	132,4	135,1	100	100	TAX1BP3	"ANEURYSM (AD);OMIM (AD)"	2
128637	TBC1D20	C20orf140|WARBM4	122,9	127,7	94,2	94,2	138,8	143,7	100	99,9	TBC1D20	"BEWEGING (AR);MR (AR);OMIM (AR);PCS (AR)"	4
55773	TBC1D23	NS4ATP1|PCH11	109,9	113,4	99,7	97,2	116,4	119,1	100	100	TBC1D23	"BEWEGING (AR);EPI (AR);MR (AR);OMIM (AR);PCS (AR)"	5
57465	TBC1D24	DEE16|DFNA65|DFNB86|DOORS|EIEE16|EPRPDC|FIME|TLDC6	172,9	172,2	100	100	145,7	152,1	100	100	TBC1D24	"DERM (AR);DOOF (AD,AR);EPI (AR);MR (AR);OMIM (AD,AR);PCS (AR)"	6
23102	TBC1D2B		119,4	120,7	99,3	97,6	134,8	140,8	98,5	97,8	TBC1D2B	"MR (AR);OMIM (AR)"	2
221322	TBC1D32	BROMI|C6orf170|C6orf171	112	116,8	99	95,8	125,2	128,6	100	100	TBC1D32	"CILIO (AR);OMIM (AR)"	2
51256	TBC1D7	MGCPH|PIG51|TBC7	125,1	127,2	100	99,3	142,1	146,2	100	100	TBC1D7	"MR (AR);OMIM (AR);PCS (AR)"	3
54885	TBC1D8B	GRAMD8B|NPHS20	105,5	109,5	98,5	93,2	110,5	113,7	100	100	TBC1D8B	"NIER (XL);OMIM (XL)"	2
6904	TBCD	PEBAT|SSD-1|tfcD	143	147	96,2	94,4	148,7	152	100	100	TBCD	"AKI (AR);BEWEGING (AR);EPI (AR);MR (AR);OMIM (AR);PCS (AR)"	6
6905	TBCE	HRD|KCS|KCS1|PEAMO|pac2	141,7	146,6	99,8	97,5	125,6	129,2	100	100	TBCE	"EPI (AR);HMSN (AR);LENGTE (AR);MR (AR);OMIM (AR);PCS (AR)"	6
93627	TBCK	HSPC302|IHPRF3|TBCKL	122,8	125,7	99,1	96,8	120,9	124,1	100	100	TBCK	"MR (AR);OMIM (AR);PCS (AR)"	3
29110	TBK1	FTDALS4|IIAE8|NAK|T2K	116,8	121,6	99,7	97,2	108,9	112,1	100	100	TBK1	"ALS (AD);OMIM (AD)"	2
6907	TBL1X	CHNG8|EBI|SMAP55|TBL1	119,5	121,2	96	90,7	139,1	142,7	100	100	TBL1X	OMIM (XL)	1
79718	TBL1XR1	C21|DC42|IRA1|MRD41|TBLR1	74,4	75,4	96,5	84,9	136,7	139,9	100	100	TBL1XR1	"MR (AD);OMIM (AD)"	2
90665	TBL1Y	DFNY2|TBL1	40,6	41,6	49,4	45,3	61,2	62,9	60	59,9	TBL1Y	"DOOF (UK,AR,AD,XL);OMIM (UK,AR,AD,XL)"	2
6908	TBP	GTF2D|GTF2D1|HDL4|SCA17|TFIID	137,9	114,6	100	99,9	155,9	153,8	100	100	TBP	"MR (AD);OMIM (AD)"	2
10716	TBR1	IDDAS|TBR-1|TES-56	144,3	138,4	99,9	97,9	137,5	138,7	100	100	TBR1	"MR (AD);OMIM (AD)"	2
6899	TBX1	CAFS|CATCH22|CTHM|DGCR|DGS|DORV|TBX1C|TGA|VCF|VCFS	89,2	89,7	87	77,5	108,1	105,9	94	89,9	TBX1	"CFA (AD);CHD (AD);HART (AD);HEMOS (AD);IMMUUN (AD);MR (AD);OMIM (AD);SCHISIS (AD)"	8
6913	TBX15	TBX14	107,3	113	100	99,9	136	140,2	100	100	TBX15	"LENGTE (AR);OMIM (AR);PCS (AR);SCHISIS (AR)"	4
9096	TBX18	CAKUT2	101,9	99,5	99,5	97,1	142,3	145,2	100	100	TBX18	"NIER (AD);OMIM (AD)"	2
9095	TBX19	TBS19|TPIT|dJ747L4.1	179,7	185,4	100	100	154,9	160,2	100	100	TBX19	"DSD (AR);OMIM (AR);PCS (AR)"	3
6909	TBX2	VETD	125,9	132,9	99,9	97,5	135,3	137,1	99	96,9	TBX2	"OMIM (AD);SCHISIS (AD)"	2
57057	TBX20	ASD4	115,2	120,7	100	99,7	140,5	145,1	100	100	TBX20	"ANEURYSM (AD);CHD (AD);HART (AD);OMIM (AD;UK,AR,AD,XL)"	4
30009	TBX21	T-PET|T-bet|TBET|TBLYM	127,5	108,2	95,4	86,6	123,3	122,9	100	100	TBX21	"IMMUUN (AR);OMIM (AR)"	2
50945	TBX22	ABERS|CLPA|CPX|TBXX|dJ795G23.1	131,6	142,6	99,2	95,7	158,3	160,6	100	100	TBX22	"CFA (XL);OMIM (XL);SCHISIS (XL)"	3
6926	TBX3	TBX3-ISO|UMS|XHL	110,7	105,8	99,2	96,8	164,5	167,6	100	100	TBX3	"DERM (AD);DSD (AD);LENGTE (AD);OMIM (AD)"	4
9496	TBX4	ICPPS|PAPPAS|SPS	206,3	220,5	97,6	95,1	151,2	156,3	100	100	TBX4	"LENGTE (AD);OMIM (AD)"	2
6910	TBX5	HOS	136,1	141,7	100	100	140,6	145,4	100	100	TBX5	"CHD (AD);HART (AD);LENGTE (AD);OMIM (AD)"	4
6911	TBX6	SCDO5	130,5	129,5	99,5	95,5	149,1	152,8	100	100	TBX6	"LENGTE (AD,AR);OMIM (AD,AR);PCS (AR)"	3
6915	TBXA2R	BDPLT13|TXA2-R	100,5	102,6	97,6	93,8	135,7	136,5	99,8	98	TBXA2R	"HEMOS (AD);OMIM (AD)"	2
6916	TBXAS1	BDPLT14|CYP5|CYP5A1|GHOSAL|THAS|TS|TXAS|TXS	147,5	151,1	100	100	138	141,8	100	100	TBXAS1	"BMF (AD,AR);HEMOS (AD,AR);LENGTE (AR);METAB (AR);OMIM (AR;AD,AR);PCS (AR)"	6
6862	TBXT	SAVA|T|TFT	127	138,6	99,4	96,9	168	174,1	100	100	TBXT	"OMIM (AR);PCS (AR)"	2
8557	TCAP	CMD1N|CMH25|LGMD2G|LGMDR7|T-cap|TELE|telethonin	88,6	88,8	100	100	184,6	190,2	100	100	TCAP	"HART (AD,AR);OMIM (AD,AR);PCS (AR);SPIER (AR)"	4
6938	TCF12	CRS3|HEB|HTF4|HsT17266|TCF-12|bHLHb20|p64	152,1	155,4	100	99,9	131,4	134,6	100	100	TCF12	"CFA (AD);DSD (AD);HH (AD);LENGTE (AD);OMIM (AD)"	5
6942	TCF20	AR1|DDVIBA|SPBP|TCF-20	155,5	152,7	100	100	246,9	249,4	100	100	TCF20	"MR (AD);OMIM (AD)"	2
6929	TCF3	AGM8|E2A|E47|ITF1|TCF-3|VDIR|bHLHb21|p75	98,6	96,2	97,1	94	152,8	155,7	100	100	TCF3	"IMMUUN (AD,AR);OMIM (AD;AD,AR)"	2
6925	TCF4	CDG2T|E2-2|FECD3|ITF-2|ITF2|PTHS|SEF-2|SEF2|SEF2-1|SEF2-1A|SEF2-1B|SEF2-1D|TCF-4|bHLHb19	128,4	132,5	100	99,8	144,2	148	100	100	TCF4	"BLIND (AD);EPI (AD);MR (AD);OMIM (AD)"	4
6934	TCF7L2	TCF-4|TCF4	175,6	178,7	99,9	98,8	147	151,9	100	100	TCF7L2	"MR (AD);OMIM (AD)"	2
7062	TCHH	THH|THL|TRHY|UHS3	144,5	143	100	98,8	225,5	231,2	100	100	TCHH	"DERM (AR);OMIM (AR)"	2
10312	TCIRG1	ATP6N1C|ATP6V0A3|Atp6i|OC-116kDa|OC116|OPTB1|Stv1|TIRC7|Vph1|a3	112,9	116,3	97,6	90,1	148,9	152,5	100	100	TCIRG1	"BMF (AR);DERM (AR);IMMUUN (AR);LENGTE (AR);METAB (AR);OMIM (AR);PCS (AR)"	7
6948	TCN2	D22S676|D22S750|II|TC|TC II|TC-2|TC2|TCII	169,5	178,3	100	100	137,2	141,1	100	100	TCN2	"IMMUUN (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	5
6949	TCOF1	MFD1|TCS|TCS1|treacle	119,5	123,4	99,7	98,6	123,1	126,7	100	100	TCOF1	"CFA (AD);DOOF (AD);LENGTE (AD);OMIM (AD);SCHISIS (AD)"	5
79600	TCTN1	JBTS13|TECT1	111,7	114,9	96,7	93	133,8	137	94,7	94,7	TCTN1	"BLIND (AR);CILIO (AR);NIER (AR);OMIM (AR);PCS (AR)"	5
79867	TCTN2	C12orf38|JBTS24|MKS8|TECT2	144,5	149,2	100	99,5	126,4	129,7	100	100	TCTN2	"CILIO (AR);LENGTE (AR);MR (AR);NIER (AR);OMIM (AR);PCS (AR)"	6
26123	TCTN3	C10orf61|JBTS18|OFD4|TECT3	129,3	136,4	100	100	133,7	137	100	100	TCTN3	"BLIND (AR);CILIO (AR);DSD (AR);LENGTE (AR);MR (AR);NIER (AR);OMIM (AR);PCS (AR);SCHISIS (AR)"	9
6997	TDGF1	CR|CR-1|CRGF|CRIPTO	158,9	157,7	99,9	96,7	156,9	160,1	100	100	TDGF1	"CHD (AD);HART (AD);OMIM (UK,AR,AD,XL)"	3
55775	TDP1		119,9	123,5	99,9	99,5	140,8	143,3	100	100	TDP1	"BEWEGING (AR);HMSN (AR);OMIM (AR);PCS (AR)"	4
51567	TDP2	AD022|EAP2|EAPII|TTRAP|dJ30M3.3|hTDP2	190,5	198,6	100	99,4	146,6	151,3	100	100	TDP2	"BEWEGING (AR);EPI (AR);MR (AR);OMIM (AR);OXPHOS (AR);PCS (AR)"	6
23424	TDRD7	CATC4|PCTAIRE2BP|TRAP	160,4	162,3	99,9	99,1	138,5	141,7	100	100	TDRD7	"BLIND (AR);OMIM (AR);PCS (AR)"	3
122402	TDRD9	C14orf75|HIG-1|HLS|NET54|SPGF30|SPNE	126,3	130,5	99,3	98,2	125,3	128,8	100	99,9	TDRD9	OMIM (AR)	1
11022	TDRKH	TDRD2	108,8	107,2	94,7	94,7	136,1	138,9	100	100	TDRKH	"HMSN (AD);OMIM (AD)"	2
7003	TEAD1	AA|NTEF-1|REF1|TCF-13|TCF13|TEAD-1|TEF-1	152,7	157,5	100	99,9	146,2	151,2	100	100	TEAD1	"BLIND (AD);OMIM (AD)"	2
9895	TECPR2	KIAA0329|SPG49	146,9	151,5	100	100	135,9	140	100	100	TECPR2	"BEWEGING (AR);MR (AR);OMIM (AR);PCS (AR)"	4
9524	TECR	GPSN2|MRT14|SC2|TER	123	124,1	100	99	140,5	142,6	100	100	TECR	"METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	4
253017	TECRL	CPVT3|GPSN2L|SRD5A2L2|TERL	88	91,2	96,3	89,3	110,5	113,1	100	100	TECRL	"HART (AR);OMIM (AR);PCS (AR)"	3
7007	TECTA	DFNA12|DFNA8|DFNB21	175,2	179,6	100	99,9	148,4	153,2	100	100	TECTA	"DOOF (AD,AR);OMIM (AD,AR);PCS (AR)"	3
7010	TEK	CD202B|GLC3E|TIE-2|TIE2|VMCM|VMCM1	183,6	191,8	100	100	131,7	134,8	100	100	TEK	"BLIND (AD);DERM (AD);OMIM (AD)"	3
9894	TELO2	CLK2|TEL2|YHFS	110,5	112,4	99,7	96,2	137,4	140,7	100	100	TELO2	"MR (AR);OMIM (AR);PCS (AR)"	3
55714	TENM3	MCOPCB9|MCOPS15|ODZ3|TEN3|TNM3|Ten-m3|ten-3	174,2	175,3	100	99,7	149,6	153,8	100	100	TENM3	"BLIND (AR);MR (AR);OMIM (AR);PCS (AR)"	4
26011	TENM4	Doc4|ETM5|ODZ4|TEN4|TNM4|Ten-M4|ten-4	124,9	128,3	100	99,6	155,5	160,3	100	100	TENM4	"BEWEGING (AD);OMIM (AD)"	2
55603	TENT5A	C6orf37|FAM46A|OI18|XTP11	168,8	176,8	100	99,7	161,7	161,3	100	100	TENT5A	"LENGTE (AR);OMIM (AR);PCS (AR)"	3
7012	TERC	DKCA1|PFBMFT2|SCARNA19|TR|TRC3|hTR	0	0	0	0	0	0	0	0	TERC	"BMF (AD);DERM (AD);DKC (AD);IMMUUN (AD);LEVER (AD);OMIM (AD);TUMOR (AD)"	7
7013	TERF1	PIN2|TRBF1|TRF|TRF1|hTRF1-AS|t-TRF1	26	23,9	66,4	46,5	123,2	127,1	100	100	TERF1	"MELANOOM (AD);OMIM (AD)"	2
7014	TERF2	TRBF2|TRF2	125,1	109,7	100	98	130,9	133	100	99,9	TERF2	"MELANOOM (AD);OMIM (AD)"	2
54386	TERF2IP	DRIP5|RAP1	113,5	112,6	99,9	97,8	118,9	120,2	83,7	83,7	TERF2IP	"BMF (AD);DERM (AD);MELANOOM (AD);OMIM (AD);TUMOR (AD)"	5
7015	TERT	CMM9|DKCA2|DKCB4|EST2|PFBMFT1|TCS1|TP2|TRT|hEST2|hTRT	128,3	132,4	96,2	94,5	142,1	144,5	100	100	TERT	"BMF (AD,AR);DERM (AD,AR);DKC (AD,AR);IMMUUN (AD,AR);LEVER (AD);MELANOOM (AD,AR);OMIM (AD,AR);TUMOR (AD,AR)"	8
54790	TET2	IMD75|KIAA1546|MDS	205,1	201,7	100	100	146,9	147,3	100	100	TET2	"BMF (AD,AR);IMMUUN (AD,AR);OMIM (AD,AR;UK,AR,AD,XL)"	3
200424	TET3	BEFAHRS|hCG_40738	170,5	171,3	94,4	94,4	151,5	152,6	100	100	TET3	"MR (AD,AR);OMIM (AD,AR)"	2
56159	TEX11	MZIP4|SPGFX2|Spo22|TGC1|TSGA3|ZIP4|ZIP4H	86,7	89,3	93,8	88,2	104,1	106,5	97,1	97	TEX11	OMIM (XLR)	1
56155	TEX14	CT113|SPGF23	120,4	121,6	99,9	98,9	135,8	139,2	100	100	TEX14	OMIM (AR)	1
56154	TEX15	CT42|SPGF25	155,5	140,3	100	99,7	133,1	131,2	100	100	TEX15	OMIM (AR)	1
7018	TF	HEL-S-71p|PRO1557|PRO2086|TFQTL1	121,5	128,4	100	100	135	139,1	100	100	TF	"IJZER (AR);OMIM (AR);PCS (AR)"	3
7019	TFAM	MTDPS15|MTTF1|MTTFA|TCF6|TCF6L1|TCF6L2|TCF6L3	84,2	86	97,5	83,5	115,9	118,4	100	100	TFAM	"OMIM (AR);OXPHOS (AR);PCS (AR)"	3
7020	TFAP2A	AP-2|AP-2alpha|AP2TF|BOFS|TFAP2	120,1	119,1	99,4	94,3	149,1	154	100	100	TFAP2A	"CFA (AD);DERM (AD);DOOF (AD);MR (AD);OMIM (AD);SCHISIS (AD)"	6
7021	TFAP2B	AP-2B|AP2-B|PDA2	165,3	166,7	99,9	98,6	165	172	100	100	TFAP2B	"CHD (AD);HART (AD);OMIM (AD)"	3
64216	TFB2M	Hkp1|mtTFB2	90,7	95,6	100	99,1	125,8	129,5	100	100	TFB2M	"OMIM (AR);OXPHOS (AR)"	2
7030	TFE3	RCCP2|RCCX1|TFEA|bHLHe33	92,1	92,4	99,3	94,2	130,5	133,7	100	100	TFE3	OMIM (UK,AR,AD,XL)	1
10342	TFG	HMSNP|SPG57|TF6|TRKT3	134	139,5	96,9	96,3	131,5	135,6	100	100	TFG	"HMSN (AD);OMIM (AD,AR);PCS (AR)"	3
7036	TFR2	HFE3|TFRC2	118,6	120	99,1	97,8	134,6	138,3	100	100	TFR2	"IJZER (AR);LEVER (AR);OMIM (AR);PCS (AR)"	4
7037	TFRC	CD71|IMD46|T9|TFR|TFR1|TR|TRFR|p90	160,3	166,7	100	99,8	124,4	128,4	100	100	TFRC	"IJZER (AD,AR);IMMUUN (AR);OMIM (AR;AD,AR);PCS (AR)"	4
7038	TG	AITD3|TGN	133	137,4	100	99,4	145,4	149,2	100	100	TG	"OMIM (AR);PCS (AR);TUMOR (AR)"	3
23483	TGDS	CATMANS|SDR2E1|TDPGD	105,4	108,6	99,4	96,8	119,8	122,4	100	100	TGDS	"LENGTE (AR);MR (AR);OMIM (AR);PCS (AR);SCHISIS (AR)"	5
7040	TGFB1	CED|DPD1|IBDIMDE|LAP|TGF-beta1|TGFB|TGFbeta	89,3	89,2	100	99,9	136,3	141,2	100	100	TGFB1	"ANEURYSM (AD);IMMUUN (AR);LENGTE (AD);OMIM (AR;AD,AR);PCS (AR)"	5
7042	TGFB2	G-TSF|LDS4|TGF-beta2	196,1	204,5	100	100	143,4	147,2	100	100	TGFB2	"ANEURYSM (AD);DERM (AD);HART (AD);LENGTE (AD);OMIM (AD)"	5
7043	TGFB3	ARVD|ARVD1|LDS5|RNHF|TGF-beta3	152,6	160,1	100	100	139,9	143,1	100	100	TGFB3	"ANEURYSM (AD);HART (AD);LENGTE (AD);OMIM (AD);SCHISIS (AD)"	5
7045	TGFBI	BIGH3|CDB1|CDG2|CDGG1|CSD|CSD1|CSD2|CSD3|EBMD|LCD1	127,2	134,7	99,5	94,6	131,3	134,8	100	100	TGFBI	"BLIND (AD);OMIM (AD)"	2
7046	TGFBR1	AAT5|ACVRLK4|ALK-5|ALK5|ESS1|LDS1|LDS1A|LDS2A|MSSE|SKR4|TBR-i|TBRI|TGFR-1|tbetaR-I	173,7	181,8	93,7	93,6	121,1	125,2	99	96,3	TGFBR1	"ANEURYSM (AD);CFA (AD);DERM (AD);HART (AD);LENGTE (AD);MR (AD);OMIM (AD);SCHISIS (AD)"	8
7048	TGFBR2	AAT3|FAA3|LDS1B|LDS2|LDS2B|MFS2|RIIC|TAAD2|TBR-ii|TBRII|TGFR-2|TGFbeta-RII	166,8	171,6	100	100	152,7	154,6	100	100	TGFBR2	"ANEURYSM (AD);CFA (AD);DERM (AD);HART (AD);LENGTE (AD);OMIM (AD);SCHISIS (AD)"	7
7050	TGIF1	HPE4|TGIF	153,4	160,4	100	100	158,4	160,2	100	100	TGIF1	"CFA (AD);MR (AD);OMIM (AD);SCHISIS (AD)"	4
7051	TGM1	ARCI1|ICR2|KTG|LI|LI1|TGASE|TGK	157,3	165,4	100	99,9	156,5	160,7	100	100	TGM1	"DERM (AR);OMIM (AR);PCS (AR)"	3
7053	TGM3	TGE|UHS2	166	172,5	100	99,7	137	141	100	100	TGM3	"DERM (AR);OMIM (AR)"	2
9333	TGM5	PSS2|TGASE5|TGASEX|TGM6|TGMX|TGX	165,4	172,6	100	99,7	144,1	149	100	100	TGM5	"DERM (AR);OMIM (AR);PCS (AR)"	3
343641	TGM6	SCA35|TG6|TGM3L|TGY|dJ734P14.3	138,9	140,8	99,7	97,3	145	149,8	100	100	TGM6	"BEWEGING (AD);OMIM (AD)"	2
7054	TH	DYT14|DYT5b|TYH	84,9	88,5	99,3	96,1	141,5	145,7	100	100	TH	"BEWEGING (AR);METAB (AR);MR (AR);OMIM (AR);PARK (AR);PCS (AR)"	6
55145	THAP1	DYT6	178,3	182,6	100	100	166,3	172,1	100	100	THAP1	"BEWEGING (AD);OMIM (AD)"	2
7056	THBD	AHUS6|BDCA-3|BDCA3|CD141|THPH12|THRM|TM	149,3	139,3	100	99,7	169,1	170,6	100	100	THBD	"HEMOS (AD,AR);IMMUUN (AD,AR);NIER (AD);OMIM (UK,AR,AD,XL;AD,AR)"	4
7060	THBS4	TSP-4|TSP4	137,8	143,7	99,9	99,4	133,1	137,2	100	100	THBS4	"HART (AD);OMIM (AD)"	2
54974	THG1L	ICF45|IHG-1|IHG1|SCAR28|THG1|hTHG1	148,6	160,5	100	100	132	135,6	100	100	THG1L	"OMIM (AR);OXPHOS (AR)"	2
9984	THOC1	HPR1|P84|P84N5	117	120,8	99,7	97,8	138,7	142,3	100	100	THOC1	"DOOF (AD);OMIM (AD)"	2
57187	THOC2	CXorf3|MRX12|MRX35|THO2|dJ506G2.1|hTREX120	95,5	98,9	98,8	93,7	117,9	121,3	100	100	THOC2	"MR (XL);OMIM (XLR)"	2
79228	THOC6	WDR58|fSAP35	258,3	259,4	100	100	143,8	145,3	100	100	THOC6	"MR (AR);OMIM (AR);PCS (AR)"	3
7066	THPO	MGDF|MKCSF|ML|MPLLG|THCYT1|TPO	79,7	83,3	81,4	81	133,7	135,9	100	100	THPO	"BMF (AD);HEMOS (AD);LENGTE (AD);OMIM (AD);TUMOR (AD)"	5
7067	THRA	AR7|CHNG6|EAR7|ERB-T-1|ERBA|ERBA1|NR1A1|THRA1|THRA2|c-ERBA-1	174,4	180,7	100	99,6	137,1	141	100	100	THRA	OMIM (AD)	1
7068	THRB	C-ERBA-2|C-ERBA-BETA|ERBA2|GRTH|NR1A2|PRTH|THR1|THRB1|THRB2	176,1	182,7	100	99,7	148,5	153,9	100	100	THRB	"MR (AD,AR);OMIM (AR;AD,AR);PCS (AR)"	3
7072	TIA1	ALS26|TIA-1|WDM	154,4	157,2	99,7	97,8	135,6	139,2	100	100	TIA1	OMIM (AD,AR)	1
148022	TICAM1	IIAE6|MyD88-3|PRVTIRB|TICAM-1|TRIF	135,7	118,3	100	100	162,8	161,4	100	100	TICAM1	"IMMUUN (AR);OMIM (AR)"	2
29928	TIMM22	COXPD43|TEX4|TIM22	88,4	91,7	100	99,7	204,1	211	100	100	TIMM22	"OMIM (AR);OXPHOS (AR)"	2
10469	TIMM44	TIM44	162,1	166,9	100	99,4	118,9	122,6	100	100	TIMM44	"OMIM (AR);OXPHOS (AR)"	2
92609	TIMM50	MGCA9|TIM50|TIM50L	124,5	129,7	98,3	94,4	142,6	145,4	100	100	TIMM50	"METAB (AR);MR (AR);OMIM (AR);OXPHOS (AR);PCS (AR)"	5
1678	TIMM8A	DDP|DDP1|DFN1|MTS|TIM8	65	62,7	98,1	90,6	128,2	132,2	100	100	TIMM8A	"BEWEGING (XL);BLIND (XL);DOOF (XL);MR (XL);OMIM (XL;XLR);OXPHOS (XL)"	6
51300	TIMMDC1	C3orf1|MC1DN31	182,6	189	100	100	122	126,2	100	100	TIMMDC1	"OMIM (AR);OXPHOS (AR);PCS (AR)"	3
7076	TIMP1	CLGI|EPA|EPO|HCI|TIMP|TIMP-1	124,5	130,5	100	100	141,9	144,4	100	100	TIMP1	"ANEURYSM (XL);OMIM (XL)"	2
